,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject04,9.734133284441256,11.736833093157811,18.181158307648865,20.577465811913974,8.540472006121641,11.260743370239304,10.64914050485853,10.555776657584103,17.847680794437363,19.478968537023736,9.339968085550673,11.699443071094198,17.705721395210887,17.370139536909008,21.800542344551666,19.521866147944504,18.327028888684243,17.47083842151106,17.96139392211221,1.5675115795115067
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject04,9.734133284441256,11.736833093157811,18.181158307648865,20.577465811913974,8.540472006121641,11.260743370239304,10.64914050485853,10.555776657584103,17.847680794437363,19.478968537023736,9.339968085550673,11.699443071094198,17.705721395210887,17.370139536909008,21.800542344551666,19.521866147944504,18.327028888684243,17.47083842151106,17.96139392211221,1.5675115795115067
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject04,9.734133284441256,11.736833093157811,18.181158307648865,20.577465811913974,8.540472006121641,11.260743370239304,10.64914050485853,10.555776657584103,17.847680794437363,19.478968537023736,9.339968085550673,11.699443071094198,17.705721395210887,17.370139536909008,21.800542344551666,19.521866147944504,18.327028888684243,17.47083842151106,17.96139392211221,1.5675115795115067
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject04,9.734133284441256,11.736833093157811,18.181158307648865,20.577465811913974,8.540472006121641,11.260743370239304,10.64914050485853,10.555776657584103,17.847680794437363,19.478968537023736,9.339968085550673,11.699443071094198,17.705721395210887,17.370139536909008,21.800542344551666,19.521866147944504,18.327028888684243,17.47083842151106,17.96139392211221,1.5675115795115067
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject04,9.734133284441256,11.736833093157811,18.181158307648865,20.577465811913974,8.540472006121641,11.260743370239304,10.64914050485853,10.555776657584103,17.847680794437363,19.478968537023736,9.339968085550673,11.699443071094198,17.705721395210887,17.370139536909008,21.800542344551666,19.521866147944504,18.327028888684243,17.47083842151106,17.96139392211221,1.5675115795115067
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject04,9.734133284441256,11.736833093157811,18.181158307648865,20.577465811913974,8.540472006121641,11.260743370239304,10.64914050485853,10.555776657584103,17.847680794437363,19.478968537023736,9.339968085550673,11.699443071094198,17.705721395210887,17.370139536909008,21.800542344551666,19.521866147944504,18.327028888684243,17.47083842151106,17.96139392211221,1.5675115795115067
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject04,9.734133284441256,11.736833093157811,18.181158307648865,20.577465811913974,8.540472006121641,11.260743370239304,10.64914050485853,10.555776657584103,17.847680794437363,19.478968537023736,9.339968085550673,11.699443071094198,17.705721395210887,17.370139536909008,21.800542344551666,19.521866147944504,18.327028888684243,17.47083842151106,17.96139392211221,1.5675115795115067
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject05,6.95822544575336,4.235524425350632,4.843840686010323,4.75362434628034,2.375928077667656,2.823535329807263,3.8427879177026556,4.365567831393685,5.492706492451749,5.359345628918328,4.568694049091358,6.056732295470802,8.81447443825506,10.79886222076771,9.35650054332646,8.808181363669247,4.998580025900296,4.475699682071148,10.257879100935074,1.3343797505704302
Subject06,2.499772044932712,3.139833288482184,4.969556666519706,4.806851023483008,3.443792483934306,3.5592204785297756,3.190582834783083,4.241842384066333,3.903787785901899,3.989895262598334,3.427599517017919,4.2556651515532256,5.426130599069404,4.959927833815018,7.401301804098424,5.541731211729138,4.2328541786532305,3.9074074559097647,5.265203069474414,1.2889543657958784
